review_id,hotel_id,hotel_name,area,source_platform,source_rating,source_rating_max,rating_5_scale,review_title,review_text,review_date_raw,stay_date_raw,traveler_type,room_type,reviewer_location,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,source_url,collected_at
262,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,Faros otele dördüncü gelişimizdi Zaten konumu denize sıfır ve iskelesındekı şezlongları çok rahat Yemekler leziz Ortam çok hızurlu Denizi her zaman çarsaf gıbı ve berrak Personel de çok iy Yıne gelecegız her sefer daha da memnun kalıyoruz Nihal hanıma ve tüm personele tesekkur ederiz Sayeleinde çok keyifli bir tatil geçirdik,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
263,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,Calisanlar cok ilgili ve guler yuzlu hizli servis yapiyorlar konumu cok iyi denize sifir ve guzel sahili var kesinlikle oneriyorum,Google üzerinde 3 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
264,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,4.0,5.0,4.0,,"gülden avsaroglu
Google üzerinde bir ay önce düzenlendi",Google üzerinde bir ay önce düzenlendi,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
265,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,4.0,5.0,4.0,,"Öncelikle şunu söylemek isterim ki, personelinizin güler yüzü ve ilgisi olmasa burası benim için çoktan tercih edilmeyecek bir işletme haline gelmiş olurdu. Özellikle iskelede görev yapan Tuğba , Eray ve Mesut olmak üzere diğer tüm ekip son derece ilgili ve çözüm odaklı. Bu yorumum kesinlikle onlara değil, işletmenin son dönemde aldığı kararlara yönelik.
Yeni uygulamalar maalesef tatil keyfini ciddi anlamda gölgeliyor. Tatile gelmiş insanların her sabah saat 07.00–08.00’de kalkıp iskelede şezlong kapma telaşına düşmesi kabul edilebilir bir durum değil. Ben tatilde dinlenmek için para ödüyorum; şezlong yarışı yapmak için değil. İskeleye gereksiz masa ve koltuklar koymak yerine daha fazla şezlong yerleştirilse, bu sorun büyük ölçüde çözülebilir.
Açıkçası kaldığım otelin iskelesinde rahatça güneşlenemeyecek ve denizin keyfini çıkaramayacaksam neden bu kadar yüksek ücret ödeyeyim? Bunun çok daha düşük maliyetine bir ev kiralayabilirim. İnsanların oteli tercih etme sebebi denize sıfır olması, iskelesi ve sunduğu konfordur. Eğer bunlardan faydalanamıyorsak, otelin en önemli avantajı ortadan kalkıyor.
Bunun yanında kahvaltıda omletin ve Türk kahvesinin ekstra ücretli olması da bana oldukça anlamsız geliyor. Bu seviyedeki bir otelde bunların standart hizmetin içinde olması gerektiğini düşünüyorum.
Geçtiğimiz Eylül ayında da burada konakladım. O dönemde özellikle akşam yemekleri gerçekten çok başarılıydı. Bu kez ise büyük bir hayal kırıklığı yaşadım. “Gavurdağı salatası” diye gelen tabak, domates ve salatalığın gelişigüzel doğranmış halinden ibaretti. Adana kebabı Adana’ya benzemiyor, salatalar özensiz, genel olarak yemeklerin hem lezzeti hem de kalitesi ciddi şekilde gerilemiş.
Kısacası, çalışanların samimiyeti ve profesyonelliği hâlâ bu otelin en büyük artısı. Ancak işletme politikaları, hizmet kalitesindeki düşüş ve misafir konforunu ikinci plana atan uygulamalar nedeniyle burası eskisi gibi gönül rahatlığıyla tavsiye edebileceğim bir yer olmaktan uzaklaşmış durumda. Umarım bu eleştiriler dikkate alınır; çünkü aslında çok güzel bir tesis, fakat yanlış kararlarla kendi değerini hızla kaybediyor.
Bir de şu iskeledeki müzik. Herkes aile ama burada akşamüstü acayip gürültülü bir müzik başlıyor. Profile uygun değil.şarkılar değil sesin seviyesi çooook fazla !",Google üzerinde bir ay önce düzenlendi,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
266,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,Mükkemel bir konaklama ve hizmetli bir yer çalışanlarıda hepsi güler yüzlüydü,Google üzerinde 3 hafta önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
267,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,3.0,5.0,3.0,,"otele girişte yaşadığımız sıkıntılar olmasaydı 5 yıldız verebilirdim çünkü konumu güzel, çalışanlar disiplinli, yemekler harika, denizi mükemmel. fakat otele geldiğimizde eşim ve 6 yaşındaki çocuğumu 3 saat lobide beklettiler çünkü otelz firmasından paralarını alamamışlar. bunun haricinde her şey gayet güzeldi.",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
268,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Otel gayet iyiydi odaları çok geniş ferah havuzu temiz deniz iskelesi de gayet geniş.
Genel olarak çok temiz ve en dolu zamanında bile tenha sakin. Kahvaltısı çok çeşitli kaliteli. Bir gün fazladan rez. yaptırmışız o problemi de çözdüler. Teşekkürler.",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
269,BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Hayvan dostu, konumu çok güzel, personel çok güler yüzlü. Çok memnun kaldık.",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,
270,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,Bodrum tatilinde tercih ettiğimiz otelimiz gayet keyifli temiz güzel personeli gerçekten çok güler yüzlü içten davrandı kahvaltı gayet güzeldi otelin denizi çok temizdi genel olarak çok memnun kaldık tavsiye ederiz,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
271,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Hizmet kalitesi , denizi , iskelesi , kahvaltısı , yemekleri herşey çok iyiydi.
Çocuklu aileler ve yetişkinler için 2 ayrı iskelesi olması da çok hoş. Teşekkürler .",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
272,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Bodrum göltürkbükünde olan bu işletmenin deniz kısmını kullandık cok ama cok memnun kaldık , güleryüzlü personel , (cemil, hasan, faruk,yusuf,derya,ilkbal,selahattin,erkan,enes)🙏yemeklerı çeşitli vede güzel ayrıca cok yardımcı oldular 🙏🧿",Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
273,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,1.0,5.0,1.0,,Konum olarak çok güzel ama ne yazıkki yatağım kıllı ve yerler kumluydu minibarımda su yoktu resepsiyondaki murat beyin tavrı çok lakayttı üstelik esmer kilolu genç bir çalışanları var lütfen onu uyarırmısınız müşterilerle flört edilmez rahatsız edici,Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
274,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Çok güzel bir otel, atmosferi effsane. Servis çok hızlı ve kaliteli. Herkesin emeğine sağlık 🤌✌️😎🤩",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
275,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Otelin dekorasyonu için özenilmiş. Ambiyans, ışıklandırma harika. Odalar standart, uyumak için yeterli. Temiz, yatak rahattı. Karşılamadan garsonlara kadar tüm personel çok ilgili, kibar ve güleryüzlü. Teşekkürler 🙏🏼
(Çocuklu aileler kusura bakmasın) +12 iskeleleri var 🙂‍↔️ Denizi şahane… Eylül’de çok sakindi.
Böyle yerlerde genelde mecburiyetten yemek yeriz ama burda yemek yerken gerçekten zevk aldık. Pizzalarda Fungi favorim oldu. 👌Balık taze ve çok güzeldi. Şefe özel teşekkürlerimi iletiyorum. 👌🙃
Mutlaka tekrar geleceğiz. 💃🏻🕺",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
276,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Kardeşimle beraber gittiğim tatildi. Odaları ve tesis Gerçekten temiz , dekorasyonu olsun, kullanılan malzemeler olsun herşey harika. Kendi iskelesi bulunuyor, denizi mühtişti. Kahvaltıları muhteşemdi. Mutfağı çok lezzetli ve fiyatları normaldi. Personel gerçekten çok ilgili ve güler yüzlüydü. Huzurlu, keyifli bir tatil geçirmek isteyenlere kesinlikle tavsiye ediyorum. Gölköyde akşam yemekten sonra gezilecek , yürüyüş yapılacak bir yer bulunmuyor, aracınız varsa merkeze yada türkbüküne yakın mesafede",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
277,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Kendi araştırmalarım sonucu buldum. O bölgede ki en iyi otel olduğunu gönül rahatlığıyla söyleyebilirim. Kahvaltıları gördüğüm en iyi otel kahvaltısıydı dışarıda bile böyle kahvaltı bulmanız zor. İskele kısmı muhteşem 2 iskele beach var ve oldukca temiz ve yeterliydi. Odaları olsun, beach kısmı olsun elit bir otele geldiğinizi hissettiriyorlar resepsiyondan beach yemek bölümündeki tüm çalışanlara samimi güleryüzlü yardımsever yaklaşımlarından ötürü çok teşekkür ederim. Tekrar tekrar gitmeyi tercih edeceğim oteldir.",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
278,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Konumu, çalışanların ilgisi, sahili her şeyiyle 4/4 lük bir işletme, tekrar tekrar konaklayacağım bir yer",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
279,BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,5.0,5.0,5.0,,"Lavinya otel göltürkbükü otelde 3 yaşındaki kızım ve eşim ile yaptığımız tatil tek kelimeyle müthişti. Otel hem kafa dinlemelik, hem de çocuklu aileler için büyük konfor. Restaurantı çok lezzetli, fiyatlar fahiş değil. Deniz ve sahil kum. aynı zamanda deniz tertemiz.kendi iskelesi de var. Hergün odalar temizleniyor. Otel personeli çok ilgili ve güleryüzlü. Özellikle Doğuş bey, Yusuf bey ve Serkan beye ilgi alakaları için teşekkür etmek isterim. Her yıl geleceğim oteller arasında ilk sırada olacak.",Google üzerinde 11 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,
280,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,1.0,5.0,1.0,,Haftalığı 20.000 €’dan fazla… ve büyük bir hayal kırıklığı||Haftalığı 20.000 €’dan fazla ödeme yaptığınızda kusursuz bir hizmet ve gerçek anlamda lüks bir otel deneyimi beklersiniz. …,Tripadvisor üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
281,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Mandarin Oriental Bodrum’da harika bir konaklama deneyimi yaşadık. Otelin eşsiz konumu, muhteşem manzarası, üst düzey olanakları ve huzurlu atmosferi tatilimizi unutulmaz kıldı. …",Tripadvisor üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
282,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Bir düğün organizasyonuna katıldım. Çalışanların ilgisinden çok memnun kaldım. Menü dışında siparişlerimizi de kabul ettiler. Helin hanım çok yardımcı oldu. Her şeyi harikaydı.,Google üzerinde 2 hafta önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
283,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Sahilde ve kahvaltida servis sin derece yetersizdi.Sahilde koktryl siparisi 4 kere soylememe ragmen 45 dakijada geldi.
Kahvaltida omlet siparisim hic gelmedi.yapilan yere gittim.buradan veremem nasaniza gidin dedi.ve omlet yiyemedim.menemen ve scrambled egg de yoktu.
Sahilin taslarinin kademeli ve yuksekte olmasi da cok tuhaf geldi.
Room service, resepsiyon ve otel girisinde calisanlar son derece yardimci ve guleryuzlu idi.
Tesekkurler",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
284,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Yaşadığım en güzel otel deneyimi idi. Her çalışanın güler yüzü ilgisi ve çözüm odaklı ön görüşleri bizi çok mutlu etti. Bizimle her gün ilgilenen şevval öykü hanıma ve housekeeping Sabiha hn ve Eray beye özellikle çok teşekkür ediyorum. Artı spa hizmetinden de çok memnun kaldım Adile hn Suna hn Serdar bey e de teşekkür ederim.,Google üzerinde 4 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
285,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Otelin konumu ve manzarası gerçekten çok güzel otel genel olarak temiz ve düzenli . Personel ilgili ve çok yardımcı olmaya çalıştı yemekler ve hizmet seviyesi iyi ama fiyatlar oldukça yüksek genel olarak sakin ve lüks tatil yapmak isteyenler için tercih edilecek bir yer biz çok memnun kaldık,Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
286,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Merhaba yaşadığım tek problem pembe gömlekli Emre adında tahmin ediyorum sorunları olan ve böyle muhteşem bir komplekste itibar kaybına yol açabilecek bir personel iyiki Hasan bey ve simge hanım varda çözdüler olayı acizane önerim background bir servisten başkasında değerlendirilmemesi gereken bir personel muhteşem hizmetlerinizin devamı temennisi ile saygılarımı sunuyorum 👏👏👏👏👏,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
287,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Uzun yıllardır, her sene 3-4 defa Tatilimizi Tesisleriniz de geçiriyoruz.
Tesisin mükemmelliği yanında, Personelin davranış ve hizmet kalitesi en üst seviyededir.
Özellikle; Gül ve Miraç Hanımlara teşekkür ederiz, samimiyetleri ve nazik yaklaşımları takdire şayandır.",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
288,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Konumu, manzarası ve genel atmosferiyle gerçekten harika bir otel. Personel çok ilgili ve profesyonel. Odalar temiz ve konforlu, hizmet kalitesi üst seviyede. Huzurlu ve lüks bir konaklama arayanlar için kesinlikle tavsiye ederim.",Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
289,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Devasa otel kompleksi, kendine ait plajı bulunuyor. Kapalı ve açık otoparklarında elektrikli araçlarınız için şarj istasyonları (hızlı ve yavaş) mevcut. Çalışanlar ilgili, sistemleri aksaksız işliyor…",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
290,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Kaçamak olarak planlanan tatil için tercihimiz Mandarin Oriental Bodrum oldu, bizim için güzel bir deneyim oldu! Kendinizi özel ve değerli hissetmek istiyorsanız siz de muhakkak bu oteli tercih etmelisiniz!! …",Tripadvisor üzerinde 4 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
291,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Miraç hanım kokteyl önerilerini mutlaka dikkate alın muhteşem kokteyller öneriyor kendisine her şey için teşekkür ederiz sıcakkanlılığı ilgisi alakası ve önerileri muhteşem👏🏻👏🏻👏🏻,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
292,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Mandarin Oriental Bodrum, lüks konaklama kavramını sadece sunmuyor; yeniden tanımlıyor. Dünyanın farklı destinasyonlarında edindiğim deneyimlerle kıyasladığımda, burada hissedilen şey yalnızca konfor değil; rafine bir operasyon zekâsı.
Mimari yerleşim, doğal eğime saygılı tasarlanmış. Mahremiyet ve manzara dengesi ustalıkla kurulmuş. Oda içi detaylarda kullanılan malzemelerin kalitesi, tekstil seçimi ve akustik konfor üst segment bir markanın imzasını net şekilde taşıyor.
Servis tarafında ise en etkileyici unsur; görünmeyen disiplin. Ekip senkronize, abartısız ama kusursuz. Gerçek lüks zaten budur: bağırmayan ama hissedilen kalite.
Gastronomi tarafında ürün kalitesi, sunum estetiği ve servis ritmi dünya standartlarında.
Mandarin Oriental markasının neden global ölçekte referans kabul edildiğini burada bir kez daha anlıyorsunuz.
Bodrum’da değil, dünyada üst segment konaklama deneyimi arayanlara gönül rahatlığıyla tavsiye ederim.",Google üzerinde 6 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
293,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Mandarin Oriental Bodrum’un Food & Beverage ekibine, özellikle Gül, Nehi
r ve Heba içten teşekkürlerimi sunuyorum. Güler yüzleri, profesyonellikleri ve misafirperverlikleriyle beklentilerin ötesinde harika bir deneyim yaşattılar. Gerçekten takdiri hak eden bir ekip. En kısa zamanda tekrar görüşmek dileğiyle!",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
294,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Mandarin’deki deneyimim çok keyifliydi. Özellikle Sofra’daki Kadir Bey’in profesyonelliği, ilgisi ve yaklaşımı gerçekten iyidi. Ne istesem hepsini jet hızıyla yaptı) Hizmet kalitesi ve detaylara verdiği önem için teşekkür ederim. Girişteki zencefilli ve Mandalinalı içecek çok güzeldi",Google üzerinde 3 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
295,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,Mandarin bodrum oteli icinde gigi italyan rest.gittik mekan gayet güzel canki muzik var guzel keyifli bir ortam var..garsonlar ilgili ve menüye hakimler baslangiçlar ana yemeklerden secim yapabilirsiniz tatlilarda yaz tatlilari hafif kezzetli..tavsiye ederiz gitmenizi..,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
296,BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,5.0,5.0,5.0,,"Daha önce denediğim ve memnun kaldığım için tekrar tercih ettiğim bir oteldi fakat bu kez beklentimi pek karşılamadı,kötü değil ama hizmet daha iyi olabilirdi.",Google üzerinde 3 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,
