hotel_id,hotel_name,area,platform,source_url,detected_name,status,rows_added,started_at,finished_at,last_error
BOD007,Kefaluka Resort,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-9894522/kefaluka-resort-ultra-all-inclusive/,Kefaluka Resort,VALID_ENTITY,0,2026-08-26T22:37:51Z,2026-08-26T22:37:51Z,
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,trip,https://www.trip.com/hotels/detail/?hotelId=4057611,La Brezza Suite & Hotel,VALID_ENTITY,0,2026-08-26T22:37:59Z,2026-08-26T22:37:59Z,
BOD010,Mare Garden Hotel,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-60107472/mare-garden-hotel/,Mare Garden Hotel,VALID_ENTITY,0,2026-08-26T22:38:10Z,2026-08-26T22:38:10Z,
BOD011,"Radisson Collection Hotel, Bodrum",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-75487192/radisson-collection-hotel-bodrum/,"Radisson Collection Hotel, Bodrum",VALID_ENTITY,0,2026-08-26T22:38:20Z,2026-08-26T22:38:20Z,
BOD012,Selectum Collection Bodrum,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-7877878/selectum-collection-bodrum/,Selectum Collection Bodrum,VALID_ENTITY,0,2026-08-26T22:38:30Z,2026-08-26T22:38:30Z,
BOD013,"Sentido Bellazure - Akyarlar, Bodrum / Turkey",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-10720331/sentido-bellazure-all-inclusive/,Bellazure Hotel,VALID_ENTITY,0,2026-08-26T22:38:39Z,2026-08-26T22:38:39Z,
BOD014,Suum Bodrum Hotel & Beach,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-116725989/suum-bodrum-hotel-beach/,SUUM BODRUM HOTEL & BEACH,VALID_ENTITY,0,2026-08-26T22:38:49Z,2026-08-26T22:38:49Z,
BOD016,Xanadu Island,Akyarlar,trip,https://www.trip.com/hotels/akyarlar-mahallesi-hotel-detail-17508018/xanadu-island-hotel/,Xanadu Island,VALID_ENTITY,0,2026-08-26T22:38:59Z,2026-08-26T22:38:59Z,
BOD017,Ambrosia Otel Beach & Spa,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3448116,Ambrosia Hotel Beach & Spa,VALID_ENTITY,0,2026-08-26T22:39:10Z,2026-08-26T22:39:10Z,
BOD020,Bitez Risa Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3457591,Bitez Risa Hotel,VALID_ENTITY,0,2026-08-26T22:39:19Z,2026-08-26T22:39:19Z,
BOD021,"Caresse, a Luxury Collection Resort & Spa, Bodrum",Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3799303,"Caresse, a Luxury Collection Resort & Spa, Bodrum",VALID_ENTITY,0,2026-08-26T22:39:27Z,2026-08-26T22:39:27Z,
BOD025,Halikarya Hotel & Restaurant Beach,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=133162789,Halikarya Hotel & Restaurant Beach,VALID_ENTITY,0,2026-08-26T22:39:39Z,2026-08-26T22:39:39Z,
BOD029,Mumu Bodrum Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=119015660,Mumu Bodrum Hotel,VALID_ENTITY,0,2026-08-26T22:39:49Z,2026-08-26T22:39:49Z,
BOD031,Okaliptus Otel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=5420290,Okaliptus Otel,VALID_ENTITY,0,2026-08-26T22:39:58Z,2026-08-26T22:39:58Z,
BOD033,Ramada Resort by Wyndham Bodrum,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=2504739,Ramada Resort by Wyndham Bodrum,VALID_ENTITY,0,2026-08-26T22:40:08Z,2026-08-26T22:40:08Z,
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3053057,Bodrium Hotel & Spa,VALID_ENTITY,0,2026-08-26T22:40:17Z,2026-08-26T22:40:17Z,
BOD041,La Quinta by Wyndham Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3112073,La Quinta by Wyndham Bodrum,VALID_ENTITY,0,2026-08-26T22:40:28Z,2026-08-26T22:40:28Z,
BOD043,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=9664001,METT Hotel & Beach Resort Bodrum,VALID_ENTITY,0,2026-08-26T22:40:36Z,2026-08-26T22:40:36Z,
BOD045,Salmakis Resort & Spa,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=2564875,Salmakis Resort & Spa,VALID_ENTITY,0,2026-08-26T22:40:45Z,2026-08-26T22:40:45Z,
BOD048,Babana Hotel,Göltürkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=3444382,Babana Hotel,VALID_ENTITY,0,2026-08-26T22:40:57Z,2026-08-26T22:40:57Z,
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,trip,https://ae.trip.com/hotels/golturkbuku-hotel-detail-17200888/faros-bodrum-ex-villa-kilic-hotel/,Faros Hotel Bodrum - Special Category,VALID_ENTITY,0,2026-08-26T22:41:07Z,2026-08-26T22:41:07Z,
BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,trip,https://www.trip.com/hotels/golturkbuku-hotel-detail-4067437/lavinya-otel/,Lavinya Otel,VALID_ENTITY,0,2026-08-26T22:41:16Z,2026-08-26T22:41:16Z,
BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,trip,https://www.trip.com/hotels/bodrum-hotel-detail-1661001/mandarin-oriental-bodrum/,"Mandarin Oriental, Bodrum",VALID_ENTITY,0,2026-08-26T22:41:27Z,2026-08-26T22:41:27Z,
BOD058,Bodrum Beach Resort,Gümbet,trip,https://us.trip.com/hotels/gumbet-hotel-detail-4057730/bodrum-beach-resort/,Bodrum Beach Resort,VALID_ENTITY,0,2026-08-26T22:41:38Z,2026-08-26T22:41:38Z,
BOD059,Bodrum Hotel Baba,Gümbet,trip,https://ae.trip.com/hotels/gumbet-hotel-detail-7138850/hotel-baba-all-inclusive/,Hotel Baba,VALID_ENTITY,0,2026-08-26T22:41:49Z,2026-08-26T22:41:49Z,
BOD060,Club Shark Hotel,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=3110682,Club Shark Hotel,VALID_ENTITY,0,2026-08-26T22:41:58Z,2026-08-26T22:41:58Z,
BOD061,Gümbet Anıl Beach,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=3139941,Gumbet Anil Beach,VALID_ENTITY,0,2026-08-26T22:42:08Z,2026-08-26T22:42:08Z,
BOD064,Jasmin Elite Residence & Spa,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=10734986,Jasmin Elite Residence & Spa,VALID_ENTITY,0,2026-08-26T22:42:17Z,2026-08-26T22:42:17Z,
BOD065,Mirada Exclusive Bodrum,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=96677392,Mirada Exclusive Bodrum,VALID_ENTITY,0,2026-08-26T22:42:28Z,2026-08-26T22:42:28Z,
BOD066,Royal Asarlik Beach Hotel & Spa,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=4373993,Royal Asarlik Beach Hotel,VALID_ENTITY,0,2026-08-26T22:42:36Z,2026-08-26T22:42:36Z,
BOD068,Selectum Colours Bodrum,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=10718129,Selectum Colours Bodrum,VALID_ENTITY,0,2026-08-26T22:42:44Z,2026-08-26T22:42:44Z,
BOD071,Tropicana Beach Hotel,Gümbet,trip,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,Tropicana Beach,VALID_ENTITY,0,2026-08-26T22:42:53Z,2026-08-26T22:42:53Z,
BOD072,VERY CHIC BODRUM,Gümbet,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-3448155/very-chic-bodrum-adult-only/,Very Chic Bodrum Adult Only,VALID_ENTITY,0,2026-08-26T22:43:04Z,2026-08-26T22:43:04Z,
BOD073,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-96123030/arriba-apart-bungalow-restaurant/,Arriba Apart Bungalow Restaurant,VALID_ENTITY,0,2026-08-26T22:43:12Z,2026-08-26T22:43:12Z,
BOD074,Begonvil Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-127410335/begonvil-gmlk/,BEGONVİL GÜMÜŞLÜK,VALID_ENTITY,0,2026-08-26T22:43:21Z,2026-08-26T22:43:21Z,
BOD076,Gümüşlük No3,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-109836085/gumusluk-no3/,Gumusluk No3,VALID_ENTITY,0,2026-08-26T22:43:31Z,2026-08-26T22:43:31Z,
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,trip,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,Liman Hotel Gümüslük - Adult Only,VALID_ENTITY,0,2026-08-26T22:43:42Z,2026-08-26T22:43:42Z,
BOD081,Oda Bodrum Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=45808524,Oda Bodrum Gümüşlük,VALID_ENTITY,0,2026-08-26T22:43:53Z,2026-08-26T22:43:53Z,
BOD082,Otel Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=10621542,Hotel Gumusluk,VALID_ENTITY,0,2026-08-26T22:44:04Z,2026-08-26T22:44:04Z,
BOD085,Paradise Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=47296921,Paradise Gumusluk,VALID_ENTITY,0,2026-08-26T22:44:12Z,2026-08-26T22:44:12Z,
BOD086,Vega Aparts,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=6158557,Vega Aparts,VALID_ENTITY,0,2026-08-26T22:44:21Z,2026-08-26T22:44:21Z,
BOD088,Baia Bodrum Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4389371,Baia Bodrum Hotel,VALID_ENTITY,0,2026-08-26T22:44:29Z,2026-08-26T22:44:29Z,
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4046304,Cape Bodrum Luxury Hotel & Beach,VALID_ENTITY,0,2026-08-26T22:44:40Z,2026-08-26T22:44:40Z,
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3451304,Costa Farilya Special Class Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:44:51Z,2026-08-26T22:44:51Z,
BOD091,Gündoğan Suites,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=119308463,Gündoğan Suites,VALID_ENTITY,0,2026-08-26T22:45:02Z,2026-08-26T22:45:02Z,
BOD095,Mivara Luxury Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=5943823,Mivara Luxury Bodrum,VALID_ENTITY,0,2026-08-26T22:45:11Z,2026-08-26T22:45:11Z,
BOD096,Olira Boutique Hotel&SPA,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4057640,Olira Boutique Hotel&Spa,VALID_ENTITY,0,2026-08-26T22:45:22Z,2026-08-26T22:45:22Z,
BOD097,OLİVE TREE HOTEL,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=1052156,Olive Tree Hotel,VALID_ENTITY,0,2026-08-26T22:45:33Z,2026-08-26T22:45:33Z,
BOD100,Villa Rustica Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3802712,Villa Rustica Hotel,VALID_ENTITY,0,2026-08-26T22:45:41Z,2026-08-26T22:45:41Z,
BOD106,La Blanche Island Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3444509,La Blanche Island Bodrum,VALID_ENTITY,0,2026-08-26T22:45:50Z,2026-08-26T22:45:50Z,
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=9032904,Le Méridien Bodrum Beach Resort,VALID_ENTITY,0,2026-08-26T22:45:58Z,2026-08-26T22:45:58Z,
BOD108,Lujo Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=21877526,Lujo Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:46:09Z,2026-08-26T22:46:09Z,
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=5798293,Titanic Luxury Collection Bodrum,VALID_ENTITY,0,2026-08-26T22:46:20Z,2026-08-26T22:46:20Z,
BOD111,Zena Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3803347,Zena Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:46:31Z,2026-08-26T22:46:31Z,
BOD112,Azure By Yelken Hotel,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=5273989,Azure by Yelken Hotel,VALID_ENTITY,0,2026-08-26T22:46:42Z,2026-08-26T22:46:42Z,
BOD115,Yasmin Bodrum Resort,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=3443397,Yasmin Bodrum Resort,VALID_ENTITY,0,2026-08-26T22:46:50Z,2026-08-26T22:46:50Z,
BOD118,Amfora Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9921726,Amfora Hotel,VALID_ENTITY,0,2026-08-26T22:46:59Z,2026-08-26T22:46:59Z,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=97245574,Celeste Bella Luxury Hotel & Spa,VALID_ENTITY,0,2026-08-26T22:47:07Z,2026-08-26T22:47:07Z,
BOD121,Eskiyalı Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=112161757,Eskiyali Otel,VALID_ENTITY,0,2026-08-26T22:47:18Z,2026-08-26T22:47:18Z,
BOD122,Florida Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=2774346,Florida Hotel,VALID_ENTITY,0,2026-08-26T22:47:29Z,2026-08-26T22:47:29Z,
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=91276298,Irmak Boutique Hotel,VALID_ENTITY,0,2026-08-26T22:47:40Z,2026-08-26T22:47:40Z,
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=80934091,Khai Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:47:52Z,2026-08-26T22:47:52Z,
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=10724805,Lugga Boutique Hotel & Beach,VALID_ENTITY,0,2026-08-26T22:48:00Z,2026-08-26T22:48:00Z,
BOD130,Petunya Beach Resort,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3458968,Petunya Beach Resort,VALID_ENTITY,0,2026-08-26T22:48:08Z,2026-08-26T22:48:08Z,
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9433726,Regia Mare Beach Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:48:19Z,2026-08-26T22:48:19Z,
BOD134,Yakamoz Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=65110826,Yakamoz Otel,VALID_ENTITY,0,2026-08-26T22:48:28Z,2026-08-26T22:48:28Z,
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3799633,Zest Exclusive Hotel & Spa,VALID_ENTITY,0,2026-08-26T22:48:38Z,2026-08-26T22:48:38Z,
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3054529,DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort,VALID_ENTITY,0,2026-08-26T22:48:49Z,2026-08-26T22:48:49Z,
BOD141,DUJA BODRUM,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=2510330,Duja Bodrum,VALID_ENTITY,0,2026-08-26T22:49:00Z,2026-08-26T22:49:00Z,
BOD144,Mira Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=29994665,Mira Suites,VALID_ENTITY,0,2026-08-26T22:49:09Z,2026-08-26T22:49:09Z,
BOD147,Omar Hotel & Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=7169366,Omar Hotel & Suites,VALID_ENTITY,0,2026-08-26T22:49:22Z,2026-08-26T22:49:22Z,
BOD151,Sarpedor Boutique Hotel & SPA,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3799376,Sarpedor Boutique Hotel,VALID_ENTITY,0,2026-08-26T22:49:33Z,2026-08-26T22:49:33Z,
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,trip,https://www.trip.com/hotels/detail/?hotelId=5798277,"Susona Bodrum, LXR Hotels & Resorts",VALID_ENTITY,0,2026-08-26T22:49:44Z,2026-08-26T22:49:44Z,
BOD158,Arin Resort Bodrum,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=3139952,Arin Resort Bodrum,VALID_ENTITY,0,2026-08-26T22:49:55Z,2026-08-26T22:49:55Z,
BOD162,Rammos Managed by Dedeman,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=91593909,Rammos Managed By Dedeman,VALID_ENTITY,0,2026-08-26T22:50:06Z,2026-08-26T22:50:06Z,
BOD165,Caja by Maxx Royal,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=96121165,Caja by Maxx Royal,VALID_ENTITY,0,2026-08-26T22:50:17Z,2026-08-26T22:50:17Z,
BOD167,Elista Hotel & Spa,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=10538097,Elista Hotel & Spa,VALID_ENTITY,0,2026-08-26T22:50:28Z,2026-08-26T22:50:28Z,
BOD170,No:81 Hotel,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=6276090,No81 Hotel,VALID_ENTITY,0,2026-08-26T22:50:39Z,2026-08-26T22:50:39Z,
BOD172,Ailla Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=112828271,Ailla Yalikavak,VALID_ENTITY,0,2026-08-26T22:50:50Z,2026-08-26T22:50:50Z,
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=11135278,Allium Bodrum Resort & Spa,VALID_ENTITY,0,2026-08-26T22:51:00Z,2026-08-26T22:51:00Z,
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=42368994,Arts Hotel Bodrum Yalikavak,VALID_ENTITY,0,2026-08-26T22:51:09Z,2026-08-26T22:51:09Z,
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3123466,Avantgarde Refined Yalıkavak,VALID_ENTITY,0,2026-08-26T22:51:17Z,2026-08-26T22:51:17Z,
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=6521445,Delta Hotels by Marriott Bodrum,VALID_ENTITY,0,2026-08-26T22:51:28Z,2026-08-26T22:51:28Z,
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=78104128,MGallery the Bodrum Hotel Yalikavak,VALID_ENTITY,0,2026-08-26T22:51:36Z,2026-08-26T22:51:36Z,
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=65110502,Palmalife Bodrum Resort & Spa,VALID_ENTITY,0,2026-08-26T22:51:45Z,2026-08-26T22:51:45Z,
BOD183,Ruins Luxury Resort,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=134861180,Ruins Luxury Resort,VALID_ENTITY,0,2026-08-26T22:51:56Z,2026-08-26T22:51:56Z,
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=67104006,Sea Palm Otel Yalıkavak,VALID_ENTITY,0,2026-08-26T22:52:07Z,2026-08-26T22:52:07Z,
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3794461,Sirene Luxury Hotel Bodrum,VALID_ENTITY,0,2026-08-26T22:52:16Z,2026-08-26T22:52:16Z,
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=10742914,Spektr Boutique Hotel Yalikavak,VALID_ENTITY,0,2026-08-26T22:52:26Z,2026-08-26T22:52:26Z,
BOD189,The Bodrum EDITION,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=21867636,The Bodrum EDITION,VALID_ENTITY,0,2026-08-26T22:52:37Z,2026-08-26T22:52:37Z,
BOD190,The Sign Highlight Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=4061754,The Sign Highlight Hotel,VALID_ENTITY,0,2026-08-26T22:52:48Z,2026-08-26T22:52:48Z,
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3802803,Yalıkavak Marina Hotel by METT Collection,VALID_ENTITY,0,2026-08-26T22:52:57Z,2026-08-26T22:52:57Z,
BOD192,Yalıpark Beach Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=9866550,Yalipark Beach Hotel,VALID_ENTITY,0,2026-08-26T22:53:07Z,2026-08-26T22:53:07Z,
BOD002,Armonia Holiday Village & Spa,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-3448104/armonia-holiday-village-and-spa-all-inclusive/,Armonia Holiday Village & Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:53:37Z,2026-08-26T22:53:37Z,
BOD003,ASPAT HOTEL BODRUM Beach Restaurant,Akyarlar,trip,https://www.trip.com/hotels/detail/?hotelId=106791418,Aspat Hotel Bodrum - Beach Restaurant,COMPLETED,20,2026-08-26T22:54:11Z,2026-08-26T22:54:11Z,
BOD004,Bendis Beach Hotel,Akyarlar,trip,https://www.trip.com/hotels/akyarlar-mahallesi-hotel-detail-4416296/bendis-beach-hotel/,Bendis Beach Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:54:48Z,2026-08-26T22:54:48Z,
BOD007,Kefaluka Resort,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-9894522/kefaluka-resort-ultra-all-inclusive/,Kefaluka Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:55:24Z,2026-08-26T22:55:24Z,
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,trip,https://www.trip.com/hotels/detail/?hotelId=4057611,La Brezza Suite & Hotel,COMPLETED,11,2026-08-26T22:56:00Z,2026-08-26T22:56:00Z,
BOD010,Mare Garden Hotel,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-60107472/mare-garden-hotel/,Mare Garden Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:56:37Z,2026-08-26T22:56:37Z,
BOD011,"Radisson Collection Hotel, Bodrum",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-75487192/radisson-collection-hotel-bodrum/,"Radisson Collection Hotel, Bodrum",VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:57:04Z,2026-08-26T22:57:04Z,
BOD012,Selectum Collection Bodrum,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-7877878/selectum-collection-bodrum/,Selectum Collection Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:57:40Z,2026-08-26T22:57:40Z,
BOD013,"Sentido Bellazure - Akyarlar, Bodrum / Turkey",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-10720331/sentido-bellazure-all-inclusive/,Bellazure Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:58:13Z,2026-08-26T22:58:13Z,
BOD014,Suum Bodrum Hotel & Beach,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-116725989/suum-bodrum-hotel-beach/,SUUM BODRUM HOTEL & BEACH,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:58:44Z,2026-08-26T22:58:44Z,
BOD016,Xanadu Island,Akyarlar,trip,https://www.trip.com/hotels/akyarlar-mahallesi-hotel-detail-17508018/xanadu-island-hotel/,Xanadu Island,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T22:59:18Z,2026-08-26T22:59:18Z,
BOD017,Ambrosia Otel Beach & Spa,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3448116,Ambrosia Hotel Beach & Spa,COMPLETED,20,2026-08-26T22:59:56Z,2026-08-26T22:59:56Z,
BOD020,Bitez Risa Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3457591,Bitez Risa Hotel,COMPLETED,20,2026-08-26T23:00:33Z,2026-08-26T23:00:33Z,
BOD021,"Caresse, a Luxury Collection Resort & Spa, Bodrum",Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3799303,"Caresse, a Luxury Collection Resort & Spa, Bodrum",COMPLETED,20,2026-08-26T23:01:10Z,2026-08-26T23:01:10Z,
BOD025,Halikarya Hotel & Restaurant Beach,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=133162789,Halikarya Hotel & Restaurant Beach,COMPLETED,20,2026-08-26T23:01:49Z,2026-08-26T23:01:49Z,
BOD029,Mumu Bodrum Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=119015660,Mumu Bodrum Hotel,COMPLETED,19,2026-08-26T23:02:30Z,2026-08-26T23:02:30Z,
BOD031,Okaliptus Otel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=5420290,Okaliptus Otel,COMPLETED,20,2026-08-26T23:03:12Z,2026-08-26T23:03:12Z,
BOD033,Ramada Resort by Wyndham Bodrum,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=2504739,Ramada Resort by Wyndham Bodrum,COMPLETED,20,2026-08-26T23:03:50Z,2026-08-26T23:03:50Z,
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3053057,Bodrium Hotel & Spa,COMPLETED,20,2026-08-26T23:04:27Z,2026-08-26T23:04:27Z,
BOD041,La Quinta by Wyndham Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3112073,La Quinta by Wyndham Bodrum,COMPLETED,20,2026-08-26T23:05:05Z,2026-08-26T23:05:05Z,
BOD043,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=9664001,METT Hotel & Beach Resort Bodrum,COMPLETED,20,2026-08-26T23:05:44Z,2026-08-26T23:05:44Z,
BOD045,Salmakis Resort & Spa,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=2564875,Salmakis Resort & Spa,COMPLETED,20,2026-08-26T23:06:22Z,2026-08-26T23:06:22Z,
BOD048,Babana Hotel,Göltürkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=3444382,Babana Hotel,COMPLETED,12,2026-08-26T23:07:02Z,2026-08-26T23:07:02Z,
